user_id | route_id |   seq_no  |  hand  |                           move                           | crux
    0   |      63  |       10  |    L   |   Cross to mini jug                                      |   f
    0   |      63  |       11  |    R   |   Gaston                                                 |   f
    0   |      63  |       12  |    R   |   Gaston                                                 |   f
    0   |      63  |       13  |    L   |   sidepull mini jug                                      |   f
    0   |      63  |       14  |    L   |   Side pull on crimp                                     |   f
    0   |      63  |       15  |    R   |   Downward crip                                          |   f
    0   |      63  |       16  |    L   |   cross to mini jug sidepull                             |   f
    0   |      63  |       17  |    R   |   gaston slopper                                         |   f
    0   |      63  |       18  |    R   |   gaston crimp                                           |   f
    0   |      63  |       19  |    L   |   sidepull jug                                           |   f
    0   |      63  |       20  |    R   |   downward jug                                           |   f
    0   |      63  |       21  |    L   |   side pull jug                                          |   f
    0   |      63  |       22  |    R   |   gaston mini jug                                        |   f
    0   |      63  |       23  |    L   |   gaston mini jug                                        |   f
    0   |      63  |       24  |    R   |   cross sidepull mini jug                                |   f
    0   |      63  |       25  |    L   |   pinch                                                  |   f
    0   |      63  |       26  |    R   |   sidepull slopper                                       |   f
    0   |      64  |       1   |    L   |   edge                                                   |   f
    0   |      64  |       2   |    R   |   match                                                  |   f
    0   |      64  |       3   |    L   |   slopey ledge                                           |   f
    0   |      64  |       4   |    R   |   medium crimp sidepull                                  |   f
    0   |      64  |       5   |    L   |   wide pinch                                             |   f
    0   |      64  |       6   |    R   |   diagonal sloper                                        |   f
    0   |      64  |       7   |    L   |   medium crimp                                           |   f
    0   |      65  |       0   |    L   |   edge                                                   |   f
    0   |      65  |       1   |    L   |   edge                                                   |   f
    0   |      65  |       2   |    R   |   edge (match)                                           |   f
    0   |      65  |       3   |    R   |   medium crimp sidepull                                  |   f
    0   |      65  |       4   |    L   |   wide pinch                                             |   f
    0   |      65  |       5   |    R   |   diagonal sloper                                        |   f
    0   |      65  |       6   |    L   |   medium crimp                                           |   f
    0   |      66  |       0   |    L   |   edge                                                   |   f
    0   |      66  |       1   |    L   |   edge                                                   |   f
    0   |      66  |       2   |    R   |   edge (match)                                           |   f
    0   |      66  |       3   |    R   |   medium crimp sidepull                                  |   f
    0   |      66  |       4   |    L   |   wide pinch                                             |   f
    0   |      66  |       5   |    R   |   diagonal sloper                                        |   f
    0   |      66  |       6   |    L   |   medium crimp                                           |   f
    0   |      67  |       1   |    R   |   Move Right, 6 bolts right, 1 bolt up to blue slopey crip                                                   |   f
    0   |      67  |       2   |    L   |   Move to a crimp 1 bolt above the right hand. (toe hook)|   f
    0   |      67  |       3   |    R   |   Dyno up 3 bolts, 2 bolts right from the left-hand      |   t
    0   |      67  |       4   |    L   |   left up to the crimp next to the right hand sloper     |   f
    0   |      67  |       5   |    R   |   campus to large jug 3.5 bolts up, and 1.5 bolts left.  |   f
    0   |      67  |       6   |    L   |   Match Jug                                              |   f
    0   |      67  |       7   |    L   |   left 6 bolts and down 3 bolts from the jug to crimpy ung                                                 |   f
    0   |      67  |       8   |    R   |   up 3.5 bolts and 1.5 bolts to crimp                    |   f
    0   |      67  |       9   |    L   |   left 4 bolts to crimp.  Finish                         |   f
    0   |      287 |       0   |    R   |   medium pinch                                           |   f
    0   |      116 |       0   |    L   |   cross to incut                                         |   f
    0   |      116 |       1   |    L   |   cross to incut                                         |   f
    0   |      116 |       2   |    R   |   out to sloper                                          |   f
    0   |      116 |       3   |    R   |   cross to jug                                           |   f
    0   |      116 |       4   |    L   |   out to gaston                                          |   f
    0   |      116 |       5   |    R   |   bump to crimp                                          |   f
    0   |      116 |       6   |    L   |   throw to sloper                                        |   f
    0   |      116 |       7   |    R   |   high foot                                              |   f
    0   |      116 |       8   |    L   |   heel hook                                              |   f
    0   |      115 |       1   |    L   |   cross to incut                                         |   f
    0   |      115 |       2   |    R   |   out to sloper                                          |   f
    0   |      115 |       3   |    L   |   up to jug                                              |   f
    0   |      115 |       4   |    R   |   cross to jug                                           |   f
    0   |      115 |       5   |    L   |   out to gaston                                          |   f
    0   |      115 |       6   |    R   |   bump to crimp                                          |   f
    0   |      115 |       7   |    L   |   throw to sloper                                        |   f
    0   |      115 |       8   |    R   |   high foot                                              |   f
    0   |      115 |       9   |    L   |   heel hook                                              |   f
    0   |      115 |       10  |    R   |   bump to incut                                          |   f
    0   |      115 |       11  |    L   |   cross to sloper                                        |   f
    0   |      115 |       12  |    R   |   out to crimp                                           |   f
    0   |      71  |       1   |    R   |   Start on undercling                                    |   f
    0   |      71  |       2   |    L   |   move to a moderate jug 8 bolts to the left             |   f
    0   |      71  |       3   |    R   |   move to crimp/beam                                     |   f
    0   |      72  |       1   |    L   |   Side pull on edge                                      |   f
    0   |      72  |       2   |    R   |   side pull on pocket                                    |   f
    0   |      72  |       3   |    L   |   cross over to sloper                                   |   f
    0   |      72  |       4   |    R   |   gaston                                                 |   f
    0   |      73  |       1   |    L   |   sloper                                                 |   f
    0   |      73  |       2   |    R   |   crossover to edge                                      |   f
    0   |      73  |       3   |    L   |   pinch                                                  |   f
    0   |      73  |       4   |    R   |   sidepull moving straight up                            |   f
    0   |      74  |       0   |    L   |   Side pull on edge                                      |   f
    0   |      74  |       1   |    L   |   Side pull on edge                                      |   f
    0   |      74  |       2   |    R   |   side pull on pocket                                    |   f
    0   |      74  |       3   |    R   |   gaston                                                 |   f
    0   |      74  |       4   |    L   |   sloper                                                 |   f
    0   |      74  |       5   |    R   |   crossover to edge                                      |   f
    0   |      74  |       6   |    L   |   pinch                                                  |   f
    0   |      74  |       7   |    R   |   sidepull moving straight up                            |   f
    0   |      115 |       13  |    L   |   throw to jug                                           |   f
    0   |      115 |       14  |    R   |   over to layback                                        |   f
    0   |      115 |       15  |    L   |   match hold                                             |   f
    0   |      115 |       16  |    R   |   heel hook                                              |   f
    0   |      115 |       17  |    L   |   high foot                                              |   f
    0   |      115 |       18  |    R   |   bump to sloper                                         |   f
    0   |      115 |       19  |    L   |   mantle up                                              |   f
    0   |      116 |       9   |    R   |   bump to incut                                          |   f
    0   |      116 |       10  |    L   |   cross to sloper                                        |   f
    0   |      116 |       11  |    R   |   out to crimp                                           |   f
    0   |      116 |       12  |    L   |   throw to jug                                           |   f
    0   |      116 |       13  |    R   |   over to layback                                        |   f
    0   |      116 |       14  |    R   |   over to layback                                        |   f
    0   |      116 |       15  |    L   |   match hold                                             |   f
    0   |      116 |       16  |    R   |   heel hook                                              |   f
    0   |      116 |       17  |    L   |   high foot                                              |   f
    0   |      116 |       18  |    R   |   bump to sloper                                         |   f
    0   |      117 |       0   |    L   |   cross to incut                                         |   f
    0   |      117 |       1   |    L   |   cross to incut                                         |   f
    0   |      117 |       2   |    R   |   out to sloper                                          |   f
    0   |      117 |       3   |    R   |   cross to jug                                           |   f
    0   |      117 |       4   |    L   |   out to gaston                                          |   f
    0   |      117 |       5   |    R   |   bump to crimp                                          |   f
    0   |      117 |       6   |    L   |   throw to sloper                                        |   f
    0   |      117 |       7   |    R   |   high foot                                              |   f
    0   |      117 |       8   |    L   |   heel hook                                              |   f
    0   |      117 |       9   |    R   |   bump to incut                                          |   f
    0   |      117 |       10  |    L   |   cross to sloper                                        |   f
    0   |      117 |       11  |    R   |   out to crimp                                           |   f
    0   |      117 |       12  |    L   |   throw to jug                                           |   f
    0   |      117 |       13  |    R   |   over to layback                                        |   f
    0   |      117 |       14  |    R   |   over to layback                                        |   f
    0   |      117 |       15  |    L   |   match hold                                             |   f
    0   |      117 |       16  |    R   |   heel hook                                              |   f
    0   |      117 |       17  |    L   |   high foot                                              |   f
    0   |      117 |       18  |    R   |   bump to sloper                                         |   f
    0   |      118 |       0   |    L   |   heel hook                                              |   f
    0   |      118 |       1   |    R   |   bump to incut                                          |   f
    0   |      118 |       2   |    R   |   bump to incut                                          |   f
    0   |      118 |       3   |    L   |   cross to sloper                                        |   f
    0   |      118 |       4   |    R   |   out to crimp                                           |   f
    0   |      118 |       5   |    L   |   throw to jug                                           |   f
    0   |      118 |       6   |    R   |   over to layback                                        |   f
    0   |      118 |       7   |    R   |   over to layback                                        |   f
    0   |      118 |       8   |    L   |   match hold                                             |   f
    0   |      118 |       9   |    R   |   heel hook                                              |   f
    0   |      118 |       10  |    L   |   high foot                                              |   f
    0   |      118 |       11  |    L   |   cross to incut                                         |   f
    0   |      118 |       12  |    L   |   cross to incut                                         |   f
    0   |      118 |       13  |    R   |   out to sloper                                          |   f
    0   |      118 |       14  |    R   |   cross to jug                                           |   f
    0   |      118 |       15  |    L   |   out to gaston                                          |   f
    0   |      79  |       1   |    L   |   match start                                            |   f
    0   |      79  |       2   |    R   |   match start                                            |   f
    0   |      79  |       3   |    L   |   side pull                                              |   f
    0   |      79  |       4   |    R   |   cross in                                               |   t
    0   |      79  |       5   |    L   |   high jug on the roof                                   |   f
    0   |      79  |       6   |    R   |   match                                                  |   f
    0   |      79  |       7   |    R   |   roof jug                                               |   f
    0   |      79  |       8   |    L   |   cross to roof jug                                      |   f
    0   |      79  |       9   |    R   |   finish on roof horn                                    |   f
    0   |      80  |       0   |    L   |   match start                                            |   f
    0   |      80  |       1   |    L   |   match start                                            |   f
    0   |      80  |       2   |    R   |   match start                                            |   f
    0   |      80  |       3   |    R   |   cross in                                               |   f
    0   |      80  |       4   |    L   |   high jug on the roof                                   |   f
    0   |      80  |       5   |    R   |   high jug on the roof (match)                           |   f
    0   |      80  |       6   |    R   |   roof jug                                               |   f
    0   |      80  |       7   |    L   |   cross to roof jug                                      |   f
    0   |      80  |       8   |    R   |   finish on roof horn                                    |   f
    0   |      81  |       1   |    L   |   Match on start                                         |   f
    0   |      81  |       2   |    R   |   Match on start                                         |   f
    0   |      81  |       3   |    L   |   Jug                                                 |  f
    0   |      81  |       4   |    R   |   Match on Jug                                           |   f
    0   |      81  |       5   |    R   |   Cross Right to Slopey Ball                             |   f
    0   |      81  |       6   |    L   |   Gaston to Slopey Boobies                               |   t
    0   |      81  |       7   |    L   |   Bump around to far side of Boobies                     |   f
    0   |      81  |       8   |    R   |   Match on Boobies                                       |   t
    0   |      81  |       9   |    L   |   Fondle Boobies to Readjust                             |   f
    0   |      81  |       10  |    R   |   Fondle Boobies to Readjust                             |   f
    0   |      81  |       11  |    L   |   Move around arete to Cobble                            |   f
    0   |      81  |       12  |    R   |   Cross to finish                                        |   f
    0   |      94  |       1   |    L   |   horizontal small crimp                                 |   f
    0   |      94  |       2   |    R   |   vertical large undercling                              |   f
    0   |      94  |       3   |    L   |   diagonal pinch                                         |   f
    0   |      94  |       4   |    R   |   vertical sloper                                        |   f
    0   |      118 |       16  |    R   |   bump to crimp                                          |   f
    0   |      118 |       17  |    L   |   throw to sloper                                        |   f
    0   |      118 |       18  |    R   |   high foot                                              |   f
    0   |      118 |       19  |    L   |   heel hook                                              |   f
    0   |      118 |       20  |    R   |   bump to incut                                          |   f
    0   |      118 |       21  |    L   |   cross to sloper                                        |   f
    0   |      118 |       22  |    R   |   out to crimp                                           |   f
    0   |      118 |       23  |    L   |   throw to jug                                           |   f
    0   |      118 |       24  |    R   |   over to layback                                        |   f
    0   |      118 |       25  |    R   |   over to layback                                        |   f
    0   |      118 |       26  |    L   |   match hold                                             |   f
    0   |      118 |       27  |    R   |   heel hook                                              |   f
    0   |      118 |       28  |    L   |   high foot                                              |   f
    0   |      118 |       29  |    R   |   bump to sloper                                         |   f
    0   |      118 |       30  |    R   |   bump to sloper                                         |   f
    0   |      118 |       31  |    L   |   throw to jug                                           |   f
    0   |      118 |       32  |    R   |   over to layback                                        |   f
    0   |      118 |       33  |    R   |   over to layback                                        |   f
    0   |      118 |       34  |    L   |   match hold                                             |   f
    0   |      118 |       35  |    R   |   heel hook                                              |   f
    0   |      118 |       36  |    L   |   high foot                                              |   f
    0   |      118 |       37  |    L   |   high foot                                              |   f
    0   |      118 |       38  |    R   |   bump to sloper                                         |   f
    0   |      118 |       39  |    L   |   cross to incut                                         |   f
    0   |      118 |       40  |    L   |   cross to incut                                         |   f
    0   |      118 |       41  |    R   |   out to sloper                                          |   f
    0   |      118 |       42  |    R   |   cross to jug                                           |   f
    0   |      118 |       43  |    L   |   out to gaston                                          |   f
    0   |      118 |       44  |    R   |   bump to crimp                                          |   f
    0   |      118 |       45  |    L   |   throw to sloper                                        |   f
    0   |      118 |       46  |    R   |   high foot                                              |   f
    0   |      118 |       47  |    L   |   heel hook                                              |   f
    0   |      118 |       48  |    R   |   bump to incut                                          |   f
    0   |      118 |       49  |    L   |   cross to sloper                                        |   f
    0   |      118 |       50  |    R   |   out to crimp                                           |   f
    0   |      118 |       51  |    L   |   throw to jug                                           |   f
    0   |      118 |       52  |    R   |   over to layback                                        |   f
    0   |      118 |       53  |    R   |   over to layback                                        |   f
    0   |      118 |       54  |    L   |   match hold                                             |   f
    0   |      118 |       55  |    R   |   heel hook                                              |   f
    0   |      118 |       56  |    L   |   high foot                                              |   f
    0   |      119 |       0   |    L   |   heel hook                                              |   f
    0   |      119 |       1   |    R   |   bump to incut                                          |   f
    0   |      119 |       2   |    R   |   bump to incut                                          |   f
    0   |      119 |       3   |    L   |   cross to sloper                                        |   f
    0   |      119 |       4   |    R   |   out to crimp                                           |   f
    0   |      119 |       5   |    L   |   throw to jug                                           |   f
    0   |      119 |       6   |    R   |   over to layback                                        |   f
    0   |      119 |       7   |    R   |   over to layback                                        |   f
    0   |      119 |       8   |    L   |   match hold                                             |   f
    0   |      119 |       9   |    R   |   heel hook                                              |   f
    0   |      119 |       10  |    L   |   high foot                                              |   f
    0   |      119 |       11  |    L   |   cross to incut                                         |   f
    0   |      119 |       12  |    L   |   cross to incut                                         |   f
    0   |      119 |       13  |    R   |   out to sloper                                          |   f
    0   |      119 |       14  |    R   |   cross to jug                                           |   f
    0   |      119 |       15  |    L   |   out to gaston                                          |   f
    0   |      119 |       16  |    R   |   bump to crimp                                          |   f
    0   |      119 |       17  |    L   |   throw to sloper                                        |   f
    0   |      119 |       18  |    R   |   high foot                                              |   f
    0   |      119 |       19  |    L   |   heel hook                                              |   f
    0   |      119 |       20  |    R   |   bump to incut                                          |   f
    0   |      119 |       21  |    L   |   cross to sloper                                        |   f
    0   |      119 |       22  |    R   |   out to crimp                                           |   f
    0   |      119 |       23  |    L   |   throw to jug                                           |   f
    0   |      119 |       24  |    R   |   over to layback                                        |   f
    0   |      119 |       25  |    R   |   over to layback                                        |   f
    0   |      119 |       26  |    L   |   match hold                                             |   f
    0   |      119 |       27  |    R   |   heel hook                                              |   f
    0   |      119 |       28  |    L   |   high foot                                              |   f
    0   |      119 |       29  |    R   |   bump to sloper                                         |   f
    0   |      119 |       30  |    R   |   bump to sloper                                         |   f
    0   |      119 |       31  |    L   |   throw to jug                                           |   f
    0   |      119 |       32  |    R   |   over to layback                                        |   f
    0   |      119 |       33  |    R   |   over to layback                                        |   f
    0   |      119 |       34  |    L   |   match hold                                             |   f
    0   |      119 |       35  |    R   |   heel hook                                              |   f
    0   |      119 |       36  |    L   |   high foot                                              |   f
    0   |      119 |       37  |    L   |   high foot                                              |   f
    0   |      119 |       38  |    R   |   bump to sloper                                         |   f
    0   |      119 |       39  |    L   |   cross to incut                                         |   f
    0   |      119 |       40  |    L   |   cross to incut                                         |   f
    0   |      119 |       41  |    R   |   out to sloper                                          |   f
    0   |      119 |       42  |    R   |   cross to jug                                           |   f
    0   |      119 |       43  |    L   |   out to gaston                                          |   f
    0   |      119 |       44  |    R   |   bump to crimp                                          |   f
    0   |      119 |       45  |    L   |   throw to sloper                                        |   f
    0   |      119 |       46  |    R   |   high foot                                              |   f
    0   |      119 |       47  |    L   |   heel hook                                              |   f
    0   |      119 |       48  |    R   |   bump to incut                                          |   f
    0   |      119 |       49  |    L   |   cross to sloper                                        |   f
    0   |      119 |       50  |    R   |   out to crimp                                           |   f
    0   |      119 |       51  |    L   |   throw to jug                                           |   f
    0   |      119 |       52  |    R   |   over to layback                                        |   f
    0   |      119 |       53  |    R   |   over to layback                                        |   f
    0   |      119 |       54  |    L   |   match hold                                             |   f
    0   |      119 |       55  |    R   |   heel hook                                              |   f
    0   |      119 |       56  |    L   |   high foot                                              |   f
    0   |      120 |       0   |    L   |   heel hook                                              |   f
    0   |      120 |       1   |    R   |   bump to incut                                          |   f
    0   |      120 |       2   |    R   |   bump to incut                                          |   f
    0   |      120 |       3   |    L   |   cross to sloper                                        |   f
    0   |      120 |       4   |    R   |   out to crimp                                           |   f
    0   |      120 |       5   |    L   |   throw to jug                                           |   f
    0   |      120 |       6   |    R   |   over to layback                                        |   f
    0   |      120 |       7   |    R   |   over to layback                                        |   f
    0   |      120 |       8   |    L   |   match hold                                             |   f
    0   |      120 |       9   |    R   |   heel hook                                              |   f
    0   |      120 |       10  |    L   |   high foot                                              |   f
    0   |      120 |       11  |    L   |   cross to incut                                         |   f
    0   |      120 |       12  |    L   |   cross to incut                                         |   f
    0   |      120 |       13  |    R   |   out to sloper                                          |   f
    0   |      120 |       14  |    R   |   cross to jug                                           |   f
    0   |      120 |       15  |    L   |   out to gaston                                          |   f
    0   |      120 |       16  |    R   |   bump to crimp                                          |   f
    0   |      120 |       17  |    L   |   throw to sloper                                        |   f
    0   |      120 |       18  |    R   |   high foot                                              |   f
    0   |      120 |       19  |    L   |   heel hook                                              |   f
    0   |      120 |       20  |    R   |   bump to incut                                          |   f
    0   |      120 |       21  |    L   |   cross to sloper                                        |   f
    0   |      120 |       22  |    R   |   out to crimp                                           |   f
    0   |      120 |       23  |    L   |   throw to jug                                           |   f
    0   |      120 |       24  |    R   |   over to layback                                        |   f
    0   |      120 |       25  |    R   |   over to layback                                        |   f
    0   |      120 |       26  |    L   |   match hold                                             |   f
    0   |      120 |       27  |    R   |   heel hook                                              |   f
    0   |      120 |       28  |    L   |   high foot                                              |   f
    0   |      120 |       29  |    R   |   bump to sloper                                         |   f
    0   |      120 |       30  |    R   |   bump to sloper                                         |   f
    0   |      120 |       31  |    L   |   throw to jug                                           |   f
    0   |      120 |       32  |    R   |   over to layback                                        |   f
    0   |      120 |       33  |    R   |   over to layback                                        |   f
    0   |      120 |       34  |    L   |   match hold                                             |   f
    0   |      120 |       35  |    R   |   heel hook                                              |   f
    0   |      120 |       36  |    L   |   high foot                                              |   f
    0   |      120 |       37  |    L   |   high foot                                              |   f
    0   |      120 |       38  |    R   |   bump to sloper                                         |   f
    0   |      120 |       39  |    L   |   cross to incut                                         |   f
    0   |      120 |       40  |    L   |   cross to incut                                         |   f
    0   |      120 |       41  |    R   |   out to sloper                                          |   f
    0   |      120 |       42  |    R   |   cross to jug                                           |   f
    0   |      120 |       43  |    L   |   out to gaston                                          |   f
    0   |      120 |       44  |    R   |   bump to crimp                                          |   f
    0   |      120 |       45  |    L   |   throw to sloper                                        |   f
    0   |      120 |       46  |    R   |   high foot                                              |   f
    0   |      120 |       47  |    L   |   heel hook                                              |   f
    0   |      120 |       48  |    R   |   bump to incut                                          |   f
    0   |      120 |       49  |    L   |   cross to sloper                                        |   f
    0   |      120 |       50  |    R   |   out to crimp                                           |   f
    0   |      120 |       51  |    L   |   throw to jug                                           |   f
    0   |      120 |       52  |    R   |   over to layback                                        |   f
    0   |      120 |       53  |    R   |   over to layback                                        |   f
    0   |      120 |       54  |    L   |   match hold                                             |   f
    0   |      120 |       55  |    R   |   heel hook                                              |   f
    0   |      120 |       56  |    L   |   high foot                                              |   f
    0   |      121 |       0   |    L   |   heel hook                                              |   f
    0   |      121 |       1   |    R   |   bump to incut                                          |   f
    0   |      121 |       2   |    R   |   bump to incut                                          |   f
    0   |      121 |       3   |    L   |   cross to sloper                                        |   f
    0   |      121 |       4   |    R   |   out to crimp                                           |   f
    0   |      121 |       5   |    L   |   throw to jug                                           |   f
    0   |      121 |       6   |    R   |   over to layback                                        |   f
    0   |      121 |       7   |    R   |   over to layback                                        |   f
    0   |      121 |       8   |    L   |   match hold                                             |   f
    0   |      121 |       9   |    R   |   heel hook                                              |   f
    0   |      121 |       10  |    L   |   high foot                                              |   f
    0   |      121 |       11  |    L   |   cross to incut                                         |   f
    0   |      121 |       12  |    L   |   cross to incut                                         |   f
    0   |      121 |       13  |    R   |   out to sloper                                          |   f
    0   |      121 |       14  |    R   |   cross to jug                                           |   f
    0   |      121 |       15  |    L   |   out to gaston                                          |   f
    0   |      121 |       16  |    R   |   bump to crimp                                          |   f
    0   |      121 |       17  |    L   |   throw to sloper                                        |   f
    0   |      121 |       18  |    R   |   high foot                                              |   f
    0   |      121 |       19  |    L   |   heel hook                                              |   f
    0   |      121 |       20  |    R   |   bump to incut                                          |   f
    0   |      121 |       21  |    L   |   cross to sloper                                        |   f
    0   |      121 |       22  |    R   |   out to crimp                                           |   f
    0   |      121 |       23  |    L   |   throw to jug                                           |   f
    0   |      121 |       24  |    R   |   over to layback                                        |   f
    0   |      121 |       25  |    R   |   over to layback                                        |   f
    0   |      121 |       26  |    L   |   match hold                                             |   f
    0   |      121 |       27  |    R   |   heel hook                                              |   f
    0   |      121 |       28  |    L   |   high foot                                              |   f
    0   |      121 |       29  |    R   |   bump to sloper                                         |   f
    0   |      121 |       30  |    R   |   bump to sloper                                         |   f
    0   |      121 |       31  |    L   |   throw to jug                                           |   f
    0   |      121 |       32  |    R   |   over to layback                                        |   f
    0   |      121 |       33  |    R   |   over to layback                                        |   f
    0   |      121 |       34  |    L   |   match hold                                             |   f
    0   |      121 |       35  |    R   |   heel hook                                              |   f
    0   |      121 |       36  |    L   |   high foot                                              |   f
    0   |      121 |       37  |    L   |   high foot                                              |   f
    0   |      121 |       38  |    R   |   bump to sloper                                         |   f
    0   |      121 |       39  |    L   |   cross to incut                                         |   f
    0   |      121 |       40  |    L   |   cross to incut                                         |   f
    0   |      121 |       41  |    R   |   out to sloper                                          |   f
    0   |      121 |       42  |    R   |   cross to jug                                           |   f
    0   |      121 |       43  |    L   |   out to gaston                                          |   f
    0   |      121 |       44  |    R   |   bump to crimp                                          |   f
    0   |      121 |       45  |    L   |   throw to sloper                                        |   f
    0   |      121 |       46  |    R   |   high foot                                              |   f
    0   |      121 |       47  |    L   |   heel hook                                              |   f
    0   |      121 |       48  |    R   |   bump to incut                                          |   f
    0   |      121 |       49  |    L   |   cross to sloper                                        |   f
    0   |      121 |       50  |    R   |   out to crimp                                           |   f
    0   |      121 |       51  |    L   |   throw to jug                                           |   f
    0   |      121 |       52  |    R   |   over to layback                                        |   f
    0   |      121 |       53  |    R   |   over to layback                                        |   f
    0   |      121 |       54  |    L   |   match hold                                             |   f
    0   |      121 |       55  |    R   |   heel hook                                              |   f
    0   |      121 |       56  |    L   |   high foot                                              |   f
    0   |      122 |       0   |    L   |   heel hook                                              |   f
    0   |      122 |       1   |    R   |   bump to incut                                          |   f
    0   |      122 |       2   |    R   |   bump to incut                                          |   f
    0   |      122 |       3   |    L   |   cross to sloper                                        |   f
    0   |      122 |       4   |    R   |   out to crimp                                           |   f
    0   |      122 |       5   |    L   |   throw to jug                                           |   f
    0   |      122 |       6   |    R   |   over to layback                                        |   f
    0   |      122 |       7   |    R   |   over to layback                                        |   f
    0   |      122 |       8   |    L   |   match hold                                             |   f
    0   |      122 |       9   |    R   |   heel hook                                              |   f
    0   |      122 |       10  |    L   |   high foot                                              |   f
    0   |      122 |       11  |    L   |   cross to incut                                         |   f
    0   |      122 |       12  |    L   |   cross to incut                                         |   f
    0   |      122 |       13  |    R   |   out to sloper                                          |   f
    0   |      122 |       14  |    R   |   cross to jug                                           |   f
    0   |      122 |       15  |    L   |   out to gaston                                          |   f
    0   |      122 |       16  |    R   |   bump to crimp                                          |   f
    0   |      122 |       17  |    L   |   throw to sloper                                        |   f
    0   |      122 |       18  |    R   |   high foot                                              |   f
    0   |      122 |       19  |    L   |   heel hook                                              |   f
    0   |      122 |       20  |    R   |   bump to incut                                          |   f
    0   |      122 |       21  |    L   |   cross to sloper                                        |   f
    0   |      122 |       22  |    R   |   out to crimp                                           |   f
    0   |      122 |       23  |    L   |   throw to jug                                           |   f
    0   |      122 |       24  |    R   |   over to layback                                        |   f
    0   |      122 |       25  |    R   |   over to layback                                        |   f
    0   |      122 |       26  |    L   |   match hold                                             |   f
    0   |      122 |       27  |    R   |   heel hook                                              |   f
    0   |      122 |       28  |    L   |   high foot                                              |   f
    0   |      122 |       29  |    R   |   bump to sloper                                         |   f
    0   |      122 |       30  |    R   |   bump to sloper                                         |   f
    0   |      122 |       31  |    L   |   throw to jug                                           |   f
    0   |      122 |       32  |    R   |   over to layback                                        |   f
    0   |      122 |       33  |    R   |   over to layback                                        |   f
    0   |      122 |       34  |    L   |   match hold                                             |   f
    0   |      122 |       35  |    R   |   heel hook                                              |   f
    0   |      122 |       36  |    L   |   high foot                                              |   f
    0   |      122 |       37  |    L   |   high foot                                              |   f
    0   |      122 |       38  |    R   |   bump to sloper                                         |   f
    0   |      122 |       39  |    L   |   cross to incut                                         |   f
    0   |      122 |       40  |    L   |   cross to incut                                         |   f
    0   |      122 |       41  |    R   |   out to sloper                                          |   f
